date,retweet,text,author
2016-05-05,False,President Obama just granted clemency to 58 men and women whove earned a second chance http//ofa.bo/iAAO #FixTheSystem,BarackObama
2016-05-04,False,Retweet if you agree. #DoYourJob,BarackObama
2016-05-03,False,Good climate change policy and good economic policy can go hand in hand. #ActOnClimate,BarackObama
2016-05-03,False,The United States just hit one million solar installationsenough to power 5.5 million homes. #MillionSolarStrong,BarackObama
2016-05-02,False,Building a clean energy economy is a great way to #ActOnClimate for people across the country.,BarackObama
2016-05-01,False,"And with that, I just have two more words to sayObama out. President Obama at the #WHCDDont miss thishttp//ofa.bo/z0SH",BarackObama
2016-04-30,False,LIVE President Obama is speaking at the #WHCD. http//ofa.bo/hAGx,BarackObama
2016-04-30,False,Poll after poll shows a majority of Americans think Senate Republicans should do their job. President Obamahttp//ofa.bo/fA9J,BarackObama
2016-04-30,False,"In the weekly address, President Obama has a simple message for Senate Republicans #DoYourJob.http//ofa.bo/z0SB",BarackObama
2016-04-29,False,Senate leaders need to do their jobs and fill the #SCOTUS vacancy. #DoYourJob,BarackObama
2016-04-28,False,Its been more than 40 days since Judge Garland was nominated. Senate leaders #DoYourJob.,BarackObama
2016-04-28,False,"Dont let climate change deniers jeopardize the progress weve made toward a safer, healthier future. Call them outhttp//ofa.bo/d5ue",BarackObama
2016-04-28,False,Fighting climate change will save Americans money at the gas pump. #ActOnClimate,BarackObama
2016-04-27,False,Watch Professor Obama take obstructionists in the Senate back to school with #SCOTUS 101. #DoYourJobhttp//www.snappytv.com/tc/1804682,BarackObama
2016-04-26,False,Not to let the Constitution function is totally irresponsible and its never happened like this before. @VPhttps//amp.twimg.com/v/2fa50a48ce9148118f565dd3b78bc8a1,BarackObama
2016-04-26,False,The fight to tackle climate change took a big step on Friday with hundreds of countries signing the #ParisAgreement.,BarackObama
2016-04-25,False,We all play a part in helping to stop gun violence. Do your part#WearOrange on June 2.https//amp.twimg.com/v/43b27caf351643d69a0e93c956048e13,BarackObama
2016-04-25,False,Were already seeing the effects of climate change. Denial is unacceptable. #ActOnClimate,BarackObama
2016-04-25,False,Carbon pollution is the biggest contributor to climate changeand President Obama is taking it head on.,BarackObama
2016-04-23,False,"We have criminal justice policies, including unfair sentencing laws, that need to be reformed. President Obamahttp//ofa.bo/iA8D",BarackObama
2016-04-23,False,"From our family to yours, chag sameach. President Obama #Passover",BarackObama
2016-04-22,False,Happy #EarthDay.,BarackObama
2016-04-22,False,We can tackle climate changebut its going to take all of us working together. #ActOnClimate,BarackObama
2016-04-22,False,The Paris Agreement is a big deal. #ActOnClimate,BarackObama
2016-04-21,False,"A strong spirit transcends rules, Prince once saidand nobodys spirit was stronger, bolder, or more creative. President Obama",BarackObama
2016-04-20,False,Continuing to invest in clean energy like solar power is critical in the fight to #ActOnClimate.,BarackObama
2016-04-19,False,Climate change is realand its devastating communities across the country. We have #ActOnClimate now.,BarackObama
2016-04-18,False,Happy National Park Week. Go #FindYourPark today. http//ofa.bo/gA5F,BarackObama
2016-04-18,False,This is unprecedented. #DoYourJob,BarackObama
2016-04-15,False,Add your name if you think the Senate should give Judge Garland fair consideration http//ofa.bo/uOx,BarackObama
2016-04-14,False,This kind of Senate obstructionism is completely unprecedented. #DoYourJob,BarackObama
2016-04-13,False,Judge Garland is highly qualified for the Supreme Courthe deserves a hearing. http//ofa.bo/xOn #DoYourJob,BarackObama
2016-04-12,False,Its time. #EqualPayDay,BarackObama
2016-04-12,False,Improving gender equality would add at least 2.1 trillion to U.S. gross domestic product by 2025. http//ofa.bo/c5rC #EqualPayDay,BarackObama
2016-04-12,False,Retweet if you agree. #EqualPayDay,BarackObama
2016-04-12,False,Im here to say we will close the wage gap. President Obama #EqualPayDayhttp//www.snappytv.com/tc/1710484,BarackObama
2016-04-11,False,Side by side. #NationalPetDay,BarackObama
2016-04-11,False,We cannot let political gridlock and dysfunction spread to our Supreme Court.,BarackObama
2016-04-11,False,Retweet if you believe its time for the United States to #LeadOnLeave.,BarackObama
2016-04-08,False,This is unprecedented. #DoYourJob,BarackObama
2016-04-08,False,Working families in America should have the basic security of paid sick leave. #LeadOnLeave,BarackObama
2016-04-07,False,"If you think Judge Merrick Garland deserves a fair hearing and an upordown vote, add your name http//ofa.bo/jA21 #DoYourJob",BarackObama
2016-04-07,False,The U.S. is the only advanced nation that doesnt guarantee paid sick leaveits time to change that. #LeadOnLeave,BarackObama
2016-04-06,False,The Senate has more than enough time to give Judge Garland a fair upordown vote. #DoYourJob,BarackObama
2016-04-06,False,Add your voice to the thousands calling on Senate leaders to give Judge Merrick Garland a fair hearing http//ofa.bo/hACu #DoYourJob,BarackObama
2016-04-06,False,"If we dont #ActOnClimate now, the sea level could rise by more than six feet by the end of the centuryhttp//ofa.bo/uOB",BarackObama
2016-04-05,False,Clean energy currently employs 2.5 million people in the United States. Check it out http//ofa.bo/gA3q #ActOnClimate,BarackObama
2016-04-04,False,An overwhelming majority of Americans want a fair #SCOTUS nomination processadd your name if youre one of them http//ofa.bo/c5pv,BarackObama
2016-04-04,False,Judge Merrick Garland received bipartisan support in the past. Today should be no different. #DoYourJob,BarackObama
2016-04-01,False,"Our economy is making real progress, but we have to keep fighting to make sure that it works for everybody.",BarackObama
2016-04-01,False,"Another encouraging jobs report, as the longest streak of privatesector job growth on record continues.http//ofa.bo/hABd",BarackObama
2016-04-01,False,"The United States of America has the strongest, most durable economy in the worldand its getting better.",BarackObama
